637880369684391930,215,544,2,MegaFonMR150-2,9c:a9:e4:c4:1d:af,-58,5200,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:24:8e,-82,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:87,-82,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:86,-84,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:24:89,-84,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:8b,-82,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:24:8f,-83,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:8a,-82,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:24:80,-88,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:24:86,-86,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:24:81,-89,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:24:8c,-82,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:24:83,-89,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,utmn-ws,90:f6:52:99:a3:10,-74,2452,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,OPPO Reno2,9e:81:bc:1c:7f:9a,-90,2417,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,realme C25s,06:44:ac:f1:35:72,-75,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:88,-87,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:89,-86,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:85,-88,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:84,-88,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:4c:77:41,-73,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:4c:77:40,-73,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:4c:77:46,-73,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:6f:23,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:6f:26,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:6f:20,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:6f:21,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:4c:77:43,-74,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:4c:77:4e,-84,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:4c:77:4f,-84,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:4c:77:49,-85,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,Galaxy A22 5G9181,7a:97:1a:34:35:d7,-90,2437,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,HONOR 30,32:13:d1:22:6c:ea,-73,2437,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:24:c0,-73,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:c5,-73,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:24:c6,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:c9,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:24:c1,-72,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:c4,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:24:c8,-73,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:4c:77:4c,-84,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:24:c3,-70,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,MegaFonMR150-2,9e:a9:e4:c4:1d:af,-46,2427,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:24:c9,-74,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:24:ce,-77,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:24:cf,-77,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:73:6b,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:73:66,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:0d:73:6f,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:73:69,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:73:67,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:73:6c,-79,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:0d:73:6a,-79,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:0d:73:63,-79,2437,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,f0:1d:2d:ed:28:8e,-87,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:0d:73:66,-79,2437,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,f0:1d:2d:ed:28:8f,-88,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,f0:1d:2d:ed:28:89,-88,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,f0:1d:2d:ed:28:81,-81,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,f0:1d:2d:ed:28:86,-81,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:4d:0c:65,-81,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,f0:1d:2d:ed:28:85,-81,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,f0:1d:2d:ed:28:84,-81,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:4d:0c:68,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.STUDY,dc:f7:19:4d:0c:66,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN,dc:f7:19:4d:0c:60,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:4d:0c:64,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,,dc:f7:19:4d:0c:69,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.OIT,dc:f7:19:4d:0c:61,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,Redmi Note 7,26:bc:1f:b0:59:b7,-87,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:24:cc,-77,5805,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:73:6e,-78,5220,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,f0:1d:2d:ed:28:8c,-87,5745,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:0d:73:61,-80,2437,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,f0:1d:2d:ed:28:83,-81,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,UTMN.FREE,dc:f7:19:4d:0c:63,-82,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,SLBGuest,ec:e1:a9:f1:d8:41,-85,2462,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
637880369684391930,215,544,2,SLBGuest,1c:e6:c7:5a:40:a1,-87,2412,,,65.5232288,57.1587935,69.4000015258789,16.4020004272461
